t_s,R_raw,R,spo2,bpm,spo2_note,bpm_note
76.37308485199992,1.4111566300135472,,,49.283756416334036,SpO2 uden for gyldigt område,ok
76.60438334399987,1.4141935746355152,,,49.283756416334036,SpO2 uden for gyldigt område,ok
76.84264472999985,1.4227188139618838,,,49.303432741191216,SpO2 uden for gyldigt område,ok
77.09710882199943,1.423493768584616,,,49.303432741191216,SpO2 uden for gyldigt område,ok
77.33550834299967,1.4166965934992612,,,49.303432741191216,SpO2 uden for gyldigt område,ok
77.56754030299999,1.4203417187870724,,,49.303432741191216,SpO2 uden for gyldigt område,ok
77.83051081199937,1.4290740687884098,,,49.3231247836974,SpO2 uden for gyldigt område,ok
78.06447321999985,1.4123409182828284,,,49.283756416334036,SpO2 uden for gyldigt område,ok
78.30170953600009,1.4124376945367625,,,49.283756416334036,SpO2 uden for gyldigt område,ok
78.55411519900008,1.4087284687251855,,,49.283756416334036,SpO2 uden for gyldigt område,ok
78.79329487599989,1.4058309152652984,,,49.283756416334036,SpO2 uden for gyldigt område,ok
79.0478313779995,1.3814217795149764,,,49.211202695066774,SpO2 uden for gyldigt område,ok
79.30682449100004,1.435424745172036,,,49.283756416334036,SpO2 uden for gyldigt område,ok
79.561064644,1.4265091364235851,,,49.283756416334036,SpO2 uden for gyldigt område,ok
79.8237979710002,1.4455339031250094,,,49.283756416334036,SpO2 uden for gyldigt område,ok
80.0771736050001,1.438084599054604,,,49.283756416334036,SpO2 uden for gyldigt område,ok
80.33654054899944,1.3827871097635525,,,49.283756416334036,SpO2 uden for gyldigt område,ok
80.5920328000002,1.3794255468803716,,,49.283756416334036,SpO2 uden for gyldigt område,ok
80.83007472000008,1.423839195848681,,,49.138862281579414,SpO2 uden for gyldigt område,ok
81.06408687200019,1.4177777054999148,,,49.286167226473104,SpO2 uden for gyldigt område,ok
81.30061447699973,1.4172666222007697,,,49.286167226473104,SpO2 uden for gyldigt område,ok
81.53450681199956,1.4107265829471731,,,49.283756416334036,SpO2 uden for gyldigt område,ok
81.79446622399973,1.4124534125908181,,,49.283756416334036,SpO2 uden for gyldigt område,ok
82.05132987500019,1.4114419282848878,,,49.283756416334036,SpO2 uden for gyldigt område,ok
82.2896899669995,1.3916272960114806,,,49.283756416334036,SpO2 uden for gyldigt område,ok
82.54678161799984,1.3898846377723326,,,49.286167226473104,SpO2 uden for gyldigt område,ok
82.78491407999991,,,,49.286167226473104,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
83.04433838299974,,,,49.28857827248258,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
83.29863653499979,,,,49.28857827248258,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
83.52981395699953,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
83.79014123199977,,,,49.28857827248258,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
84.02300821300014,,,,49.138862281579414,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
84.28581413899974,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
84.53601242500008,,,,49.21360641204677,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
84.79395694100003,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
85.05205013399973,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
85.30921192999995,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
85.5663000479999,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
85.80218918999981,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
86.05525665200003,,,,49.343122721578474,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
86.3078712939996,,,,49.343122721578474,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
86.54209523000009,,,,49.343122721578474,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
86.7781491579999,,,,49.343122721578474,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
87.03348758399989,,,,49.3231247836974,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
87.26919355300015,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
87.52051427199967,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
87.7575138279999,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
88.01500248699995,,,,49.305845476772554,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
88.25316797899995,,,,49.138862281579414,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
88.48560181899938,,,,49.16602365906615,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
88.7214273669997,,,,49.16602365906615,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
88.95034281199969,,,,49.16602365906615,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
89.1865322599997,,,,49.193215079919874,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
89.44188840999959,,,,49.193215079919874,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
89.69747043699954,,,,49.193215079919874,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
89.928991365,,,,49.193215079919874,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
