t_s,R_raw,R,spo2,bpm,spo2_note,bpm_note
74.96042693800064,1.7858824760281777,1.7816882526894828,94.05941315561256,51.38930132493589,ok,ok
75.22020362400053,1.7919582888114018,1.7851724411461505,93.97276138869523,54.66405454786883,ok,ok
75.45333225700051,1.7502566961151125,1.7851724411461505,93.97276138869523,54.66405454786883,ok,ok
75.69208679500025,1.8082195447085345,1.7858824760281777,93.95510282117922,54.66405454786883,ok,ok
75.94578186200033,1.868872161981525,1.7919582888114018,93.80399735726044,54.66405454786883,ok,ok
76.20377457199993,1.8298729817551358,1.8036835991626858,93.512388888824,51.38930132493589,ok,ok
76.45892764600012,1.7905846605531932,1.8036835991626858,93.512388888824,51.22115401425307,ok,ok
76.69804754300003,1.8316837563753485,1.8040720881759824,93.50272716706331,51.305089898458014,ok,ok
76.93384420500024,1.8358923581136217,1.8047239220861804,93.4865160577167,51.38930132493589,ok,ok
77.17361847400025,1.8527934368978654,1.8077322988611064,93.41169772732428,51.38930132493589,ok,ok
77.42877153300014,1.8780897190542452,1.8082195447085345,93.39957992309874,51.38930132493589,ok,ok
77.68580362800003,1.7522665826494614,1.8082195447085345,93.39957992309874,51.305089898458014,ok,ok
77.94156339100027,1.799263195177582,1.8082195447085345,93.39957992309874,51.305089898458014,ok,ok
78.17550911200033,1.7236488416389588,1.8082195447085345,93.39957992309874,51.305089898458014,ok,ok
78.43351504400016,1.6695623570665858,1.8082195447085345,93.39957992309874,50.859008440649816,ok,ok
78.6724105610001,1.7990330464068667,1.8082195447085345,93.39957992309874,50.859008440649816,ok,ok
78.92776015100026,1.775537943767674,1.8082195447085345,93.39957992309874,51.38930132493589,ok,ok
79.17057415900035,1.7914545403980693,1.8082195447085345,93.39957992309874,51.38930132493589,ok,ok
79.42648418499994,1.8757433615689905,1.8082195447085345,93.39957992309874,54.66405454786883,ok,ok
79.68700861400066,1.8657050512226563,1.809951231801252,93.35651286510287,51.305089898458014,ok,ok
79.94398998999986,1.7765375305003306,1.8082195447085345,93.39957992309874,51.22115401425307,ok,ok
80.20312640300017,1.7447902083612532,1.8077322988611064,93.41169772732428,51.22115401425307,ok,ok
80.43629992800015,1.7832373819121288,1.8047239220861804,93.4865160577167,51.22115401425307,ok,ok
80.67320939399997,1.7568585590335308,1.8047239220861804,93.4865160577167,51.22115401425307,ok,ok
80.94375256400053,1.7487744390493842,1.8040720881759824,93.50272716706331,51.305089898458014,ok,ok
81.20136845400066,1.7194394664355883,1.799263195177582,93.62232433593354,51.22115401425307,ok,ok
81.45953445900068,1.806935105438983,1.799263195177582,93.62232433593354,51.22115401425307,ok,ok
81.69818981800017,1.805179437631002,1.799263195177582,93.62232433593354,51.22115401425307,ok,ok
81.93001935300072,1.822045146068348,1.799263195177582,93.62232433593354,50.859008440649816,ok,ok
82.1944878990007,1.7894185823681719,1.7954956676091343,93.71602274656084,50.859008440649816,ok,ok
82.42881315300019,1.7780582514915428,1.7919582888114018,93.80399735726044,50.859008440649816,ok,ok
82.69049430999985,1.729501732952124,1.7914545403980693,93.81652558030001,51.22115401425307,ok,ok
82.94444307400045,1.7574728618206286,1.7905846605531932,93.83815949204208,51.22115401425307,ok,ok
83.18262075300026,1.7670691964867709,1.7905846605531932,93.83815949204208,50.859008440649816,ok,ok
83.4333226280005,1.7840870313971866,1.7894185823681719,93.86715985650358,50.859008440649816,ok,ok
83.69528011700004,1.8018988472422182,1.7900016214606826,93.85265967427283,50.859008440649816,ok,ok
83.92721803899985,1.7929587461620458,1.7905846605531932,93.83815949204208,50.50194782351613,ok,ok
84.16590631100007,1.7946467026861035,1.7905846605531932,93.83815949204208,50.50194782351613,ok,ok
84.39905328700024,1.8003891400795906,1.7905846605531932,93.83815949204208,50.50194782351613,ok,ok
84.65287253600036,1.7338807527096125,1.7894185823681719,93.86715985650358,50.50194782351613,ok,ok
84.90848678700058,1.7599607400496577,1.7840870313971866,93.99975552915197,50.01944055575117,ok,ok
85.16910876200018,1.7881756062213676,1.7840870313971866,93.99975552915197,50.859008440649816,ok,ok
85.41781583900047,1.7689684894652435,1.7832373819121288,94.02088631184536,50.859008440649816,ok,ok
85.65220897600011,1.7702582710032686,1.7780582514915428,94.14969128540534,50.50194782351613,ok,ok
85.90457335500014,1.6944491048699073,1.7780582514915428,94.14969128540534,50.242878029016936,ok,ok
86.16313645799983,1.7641406934775918,1.7765375305003306,94.18751161645679,50.50194782351613,ok,ok
86.41398063500037,1.7709091431852784,1.7765375305003306,94.18751161645679,50.50194782351613,ok,ok
86.66943947300024,1.7775735883075612,1.7775735883075612,94.16174485879095,50.50194782351613,ok,ok
86.92313906500021,1.7865000502442347,1.7775735883075612,94.16174485879095,50.50194782351613,ok,ok
87.18356684300034,1.699759550794262,1.7770555594039459,94.17462823762386,50.50194782351613,ok,ok
87.4131128580002,1.751795348403198,1.7765375305003306,94.18751161645679,50.50194782351613,ok,ok
87.67386677600007,1.7477613687104643,1.7709091431852784,94.32748960898212,50.50194782351613,ok,ok
87.90697428500062,1.7300803919357217,1.7702582710032686,94.34367680014871,50.242878029016936,ok,ok
88.14445270499982,1.7066559599065483,1.7689684894652435,94.3757536669994,49.98645267159058,ok,ok
88.37677120800072,1.7009222609033108,1.7689684894652435,94.3757536669994,49.98645267159058,ok,ok
88.61220653000055,1.7535301849290426,1.7670691964867709,94.422989083374,49.98645267159058,ok,ok
88.84182761100055,1.765950566326225,1.7670691964867709,94.422989083374,49.76528508101954,ok,ok
89.0801602040001,1.7354484060183928,1.7670691964867709,94.422989083374,49.98645267159058,ok,ok
89.31214572099998,1.6924138931263424,1.7670691964867709,94.422989083374,49.76528508101954,ok,ok
89.54961718699997,1.6604642556462152,1.765950566326225,94.45080941546678,49.98645267159058,ok,ok
89.80781774600018,1.7396047725255994,1.7641406934775918,94.4958209532123,49.98645267159058,ok,ok
90.06543900300039,1.722039096300139,1.7599607400496577,94.599776394965,49.98645267159058,ok,ok
