t_s,R_raw,R,spo2,bpm,spo2_note,bpm_note
75.73866352200002,1.7793630618384435,1.7811117381683532,94.07375107175307,49.10212502731254,ok,ok
75.97741339200002,1.7097076095800687,1.7793630618384435,94.11724065207791,51.111752383771965,ok,ok
76.21193440699972,1.6856887243034846,1.7696500948609315,94.35880214080863,51.111752383771965,ok,ok
76.46946364999985,1.63071635855963,1.7599371278834193,94.60036362953937,49.401488696379765,ok,ok
76.72380249199978,1.6568790580726889,1.7481300813314613,94.89400487728656,50.18455978259241,ok,ok
76.98824351499934,1.6505611286474715,1.7363230347795031,95.18764612503375,49.401488696379765,ok,ok
77.24382538899954,1.6507198518319084,1.725452338083456,95.45800035186446,49.599579576798504,ok,ok
77.48226316799992,1.6431044833394912,1.7145816413874089,95.72835457869515,49.599579576798504,ok,ok
77.71665554599986,1.6294131736300366,1.712144625483739,95.78896316421941,49.401488696379765,ok,ok
77.97952222899949,1.6641919266280027,1.7097076095800687,95.84957174974369,49.599579576798504,ok,ok
78.21395962299994,1.6342625165625555,1.6976981669417768,96.14824658815802,49.599579576798504,ok,ok
78.45298872799958,1.6700924565171016,1.6856887243034846,96.44692142657235,49.599579576798504,ok,ok
78.7096774799993,1.5908735819946234,1.6778905904102932,96.64086101649602,49.06471015703498,ok,ok
78.94749029800005,1.7048864690132384,1.6856887243034846,96.44692142657235,49.27314350753488,ok,ok
79.18353223299982,1.5501737283588957,1.6778905904102932,96.64086101649602,49.27314350753488,ok,ok
79.42150862499966,1.6739859915300155,1.6739859915300155,96.73796839064852,49.401488696379765,ok,ok
79.65520701399964,1.68209657669126,1.6780412841106376,96.63711326416845,49.599579576798504,ok,ok
79.91470384900003,1.6698545151620228,1.6739859915300155,96.73796839064852,50.18455978259241,ok,ok
80.14831824999965,1.645667928741267,1.6720392240235586,96.78638449853409,50.18455978259241,ok,ok
80.38960542299992,1.6742590150003442,1.6739859915300155,96.73796839064852,50.18455978259241,ok,ok
80.64839608399961,1.7651541760018354,1.6741225032651799,96.73457334379498,50.18455978259241,ok,ok
80.88737818299978,1.7150958430430268,1.6742590150003442,96.73117829694144,50.18455978259241,ok,ok
81.12248089199966,1.7146587362399677,1.678177795845802,96.63371821731491,50.18455978259241,ok,ok
81.3821862599998,1.7142080842612948,1.68209657669126,96.53625813768838,50.18455978259241,ok,ok
81.61552775600012,1.7390879675888251,1.6838926504973721,96.49158978213035,50.18455978259241,ok,ok
81.85523581399957,1.7330262062204025,1.6856887243034846,96.44692142657235,50.18455978259241,ok,ok
82.11059876699983,1.7364268661504592,1.6856887243034846,96.44692142657235,50.18455978259241,ok,ok
82.37102770899946,1.791507748698057,1.6856887243034846,96.44692142657235,50.18455978259241,ok,ok
82.63466645300014,1.7931075441583417,1.6856887243034846,96.44692142657235,50.18455978259241,ok,ok
82.89648595400013,1.626469164638921,1.68209657669126,96.53625813768838,50.78350325017207,ok,ok
83.1290916479993,1.6274597633928154,1.6742590150003442,96.73117829694144,50.78350325017207,ok,ok
83.39056643499953,1.6262229714330945,1.6739859915300155,96.73796839064852,50.78350325017207,ok,ok
83.62231628500012,1.5056528953141435,,,50.18455978259241,SpO2 uden for gyldigt område,ok
83.86423603399999,1.529658078463063,,,54.52996966997789,SpO2 uden for gyldigt område,ok
84.09701947599933,1.52038766541651,,,54.52996966997789,SpO2 uden for gyldigt område,ok
84.33782750999944,1.481760210524473,,,50.78350325017207,SpO2 uden for gyldigt område,ok
84.59377453399975,1.4946462731742889,,,50.78350325017207,SpO2 uden for gyldigt område,ok
84.85327309500008,1.490537809948295,,,50.78350325017207,SpO2 uden for gyldigt område,ok
85.11285305299953,1.5769753468734309,1.6700924565171016,96.83480060641969,54.52996966997789,ok,ok
85.37122862599972,1.3885521378084944,,,58.873242843804036,SpO2 uden for gyldigt område,ok
85.62502201499956,1.4564369040627447,,,58.464152188400355,SpO2 uden for gyldigt område,ok
85.8618352429994,1.407104613365808,,,58.464152188400355,SpO2 uden for gyldigt område,ok
86.09766849100015,1.449521542801952,,,58.464152188400355,SpO2 uden for gyldigt område,ok
86.36251485899993,1.4547440036478803,,,58.464152188400355,SpO2 uden for gyldigt område,ok
86.62313026499942,1.4555906717669322,,,59.797033053501025,SpO2 uden for gyldigt område,ok
86.88304244499977,1.4632821324494603,,,59.797033053501025,SpO2 uden for gyldigt område,ok
87.13587849099986,1.4661702152410638,,,59.797033053501025,SpO2 uden for gyldigt område,ok
87.37456216600003,1.4699775323741966,,,59.797033053501025,SpO2 uden for gyldigt område,ok
87.61098405299981,1.3959102649778876,,,60.52742185110856,SpO2 uden for gyldigt område,ok
87.85172238199993,1.4599324366254356,,,60.7502761160807,SpO2 uden for gyldigt område,ok
88.08609363799951,1.4537194060424086,,,58.464152188400355,SpO2 uden for gyldigt område,ok
88.3276419269996,1.4582178609265912,,,58.464152188400355,SpO2 uden for gyldigt område,ok
88.58101097999952,1.3476512345893876,,,58.464152188400355,SpO2 uden for gyldigt område,ok
88.84124747599981,1.4530874049215403,,,58.464152188400355,SpO2 uden for gyldigt område,ok
89.0968269999994,1.4508909687806275,,,58.873242843804036,SpO2 uden for gyldigt område,ok
89.3511174539999,1.4498442361399693,,,58.464152188400355,SpO2 uden for gyldigt område,ok
89.60484426999938,1.4322745887490165,,,58.873242843804036,SpO2 uden for gyldigt område,ok
89.865188451,1.447479297231239,,,58.873242843804036,SpO2 uden for gyldigt område,ok
90.0964931339995,1.4455986519917328,,,58.873242843804036,SpO2 uden for gyldigt område,ok
